Container,StartTime,EndTime
go-tcp-dockerfinish-clientA-1,07:39:58.689188594,07:40:00.744212461
go-tcp-dockerfinish-clientB-1,07:42:12.260948407,07:42:12.315664934
go-tcp-dockerfinish-clientA-1,07:42:10.465655724,07:42:12.315828127
go-tcp-dockerfinish-clientB-1,07:44:25.300993129,07:44:25.354548211
go-tcp-dockerfinish-clientA-1,07:44:22.339573796,07:44:25.355203511
go-tcp-dockerfinish-clientA-1,07:46:34.080891043,07:46:35.84068968
go-tcp-dockerfinish-clientB-1,07:46:35.7974993,07:46:35.850951249
go-tcp-dockerfinish-clientB-1,07:48:46.638845698,07:48:46.68557071
go-tcp-dockerfinish-clientA-1,07:48:44.933273444,07:48:46.696342713
go-tcp-dockerfinish-clientB-1,07:51:00.41144257,07:51:00.46660896
go-tcp-dockerfinish-clientA-1,07:50:58.345984376,07:51:00.456175127
go-tcp-dockerfinish-clientB-1,07:53:10.97038816,07:53:11.023970612
go-tcp-dockerfinish-clientA-1,07:53:09.084376249,07:53:11.024032988
go-tcp-dockerfinish-clientB-1,07:55:22.402020297,07:55:22.456696518
go-tcp-dockerfinish-clientA-1,07:55:20.571396791,07:55:22.456725069
go-tcp-dockerfinish-clientA-1,07:57:32.613356003,07:57:34.451726302
go-tcp-dockerfinish-clientB-1,07:57:34.395407218,07:57:34.46200007
go-tcp-dockerfinish-clientB-1,07:59:46.229334189,07:59:46.272529616
go-tcp-dockerfinish-clientA-1,07:59:44.432058593,07:59:46.283185556
go-tcp-dockerfinish-clientA-1,08:01:55.83086344,08:01:57.695559232
go-tcp-dockerfinish-clientB-1,08:01:57.641429167,08:01:57.695463497
go-tcp-dockerfinish-clientA-1,08:04:08.176997024,08:04:10.04058432
go-tcp-dockerfinish-clientB-1,08:04:09.987153293,08:04:10.040660999
go-tcp-dockerfinish-clientB-1,08:06:21.577789431,08:06:21.63000691
go-tcp-dockerfinish-clientA-1,08:06:19.632629894,08:06:21.629954732
go-tcp-dockerfinish-clientA-1,08:08:31.41103548,08:08:33.259152479
go-tcp-dockerfinish-clientB-1,08:08:33.205024494,08:08:33.259253959
