Container,StartTime,EndTime
quic-go-dockerhalf-clientA-1,14:15:15.59345079,14:15:17.761718401
quic-go-dockerhalf-clientB-1,14:15:17.345388571,00:00:00
quic-go-dockerhalf-clientA-1,14:17:28.583387129,00:00:00
quic-go-dockerhalf-clientB-1,14:17:29.338498956,14:17:29.759974116
quic-go-dockerhalf-clientB-1,14:19:42.854378553,14:19:43.479957188
quic-go-dockerhalf-clientA-1,14:19:39.82569636,00:00:00
quic-go-dockerhalf-clientA-1,14:21:51.984034036,14:21:53.976970025
quic-go-dockerhalf-clientB-1,14:21:53.569768503,14:21:53.976972069
quic-go-dockerhalf-clientA-1,14:24:02.631403471,00:00:00
quic-go-dockerhalf-clientB-1,14:24:04.075040855,14:24:04.484718142
quic-go-dockerhalf-clientB-1,14:26:17.290332236,00:00:00
quic-go-dockerhalf-clientA-1,14:26:14.410590994,14:26:17.698198723
quic-go-dockerhalf-clientA-1,14:28:26.223360468,14:28:29.318163229
quic-go-dockerhalf-clientB-1,14:28:28.900268161,00:00:00
quic-go-dockerhalf-clientB-1,14:30:40.191635717,14:30:40.600447499
quic-go-dockerhalf-clientA-1,14:30:37.863164791,14:30:40.600283448
quic-go-dockerhalf-clientB-1,14:32:51.431978873,00:00:00
quic-go-dockerhalf-clientA-1,14:32:49.735980761,14:32:51.839236186
quic-go-dockerhalf-clientA-1,14:35:01.321920633,00:00:00
quic-go-dockerhalf-clientB-1,14:35:02.979228606,14:35:03.388852057
quic-go-dockerhalf-clientB-1,14:37:18.744507211,00:00:00
quic-go-dockerhalf-clientA-1,14:37:15.870932111,14:37:19.357034935
quic-go-dockerhalf-clientB-1,14:39:29.034644818,00:00:00
quic-go-dockerhalf-clientA-1,14:39:26.173137697,14:39:29.44354476
quic-go-dockerhalf-clientB-1,14:41:39.190120404,14:41:39.601619137
quic-go-dockerhalf-clientA-1,14:41:37.520707007,00:00:00
quic-go-dockerhalf-clientA-1,14:43:48.962055853,00:00:00
quic-go-dockerhalf-clientB-1,14:43:50.323716918,14:43:50.739000429
quic-go-dockerhalf-clientB-1,14:46:03.076038874,14:46:03.485693949
quic-go-dockerhalf-clientA-1,14:46:01.164779522,00:00:00
quic-go-dockerhalf-clientA-1,14:48:14.113164013,00:00:00
quic-go-dockerhalf-clientB-1,14:48:16.415777117,14:48:16.83242589
quic-go-dockerhalf-clientA-1,14:50:24.271509177,14:50:27.404767747
quic-go-dockerhalf-clientB-1,14:50:26.374313509,14:50:27.401614481
quic-go-dockerhalf-clientA-1,14:52:36.300965542,14:52:38.639958945
quic-go-dockerhalf-clientB-1,14:52:38.222236846,00:00:00
quic-go-dockerhalf-clientB-1,14:54:49.930674511,00:00:00
quic-go-dockerhalf-clientA-1,14:54:48.043272985,14:54:50.338343268
quic-go-dockerhalf-clientA-1,14:56:59.894230818,00:00:00
quic-go-dockerhalf-clientB-1,14:57:01.481863616,14:57:02.522950832
quic-go-dockerhalf-clientA-1,14:59:11.160421258,00:00:00
quic-go-dockerhalf-clientB-1,14:59:13.045690629,14:59:13.454788748
quic-go-dockerhalf-clientA-1,15:01:22.542221915,00:00:00
quic-go-dockerhalf-clientB-1,15:01:23.946736794,15:01:24.35454217
quic-go-dockerhalf-clientA-1,15:03:35.147225166,15:03:37.203739872
quic-go-dockerhalf-clientB-1,15:03:36.763856924,00:00:00
quic-go-dockerhalf-clientB-1,15:05:47.684908714,15:05:48.098047727
quic-go-dockerhalf-clientA-1,15:05:46.184916547,00:00:00
quic-go-dockerhalf-clientB-1,15:07:59.765315239,00:00:00
quic-go-dockerhalf-clientA-1,15:07:57.884681999,15:08:00.172230853
quic-go-dockerhalf-clientA-1,15:10:09.631077512,00:00:00
quic-go-dockerhalf-clientB-1,15:10:10.782966914,15:10:11.194383791
quic-go-dockerhalf-clientB-1,15:12:23.059624309,00:00:00
quic-go-dockerhalf-clientA-1,15:12:21.242682993,15:12:23.475317241
quic-go-dockerhalf-clientB-1,15:14:34.069682157,15:14:34.476948595
quic-go-dockerhalf-clientA-1,15:14:32.55037757,00:00:00
quic-go-dockerhalf-clientA-1,15:16:44.274846333,00:00:00
quic-go-dockerhalf-clientB-1,15:16:45.414235593,15:16:45.828561179
quic-go-dockerhalf-clientA-1,15:18:56.205626863,15:18:58.7565932
quic-go-dockerhalf-clientB-1,15:18:57.742008208,15:18:58.756608745
quic-go-dockerhalf-clientA-1,15:21:07.540915772,15:21:09.668697736
quic-go-dockerhalf-clientB-1,15:21:09.257894237,00:00:00
quic-go-dockerhalf-clientA-1,15:23:19.482676979,00:00:00
quic-go-dockerhalf-clientB-1,15:23:20.361577437,15:23:20.777134246
quic-go-dockerhalf-clientB-1,15:25:32.226649742,00:00:00
quic-go-dockerhalf-clientA-1,15:25:30.596421898,15:25:33.256761087
quic-go-dockerhalf-clientB-1,15:27:44.484292099,15:27:44.896529878
quic-go-dockerhalf-clientA-1,15:27:42.718983871,00:00:00
